Time,X,Y,Psi,Roll,Rollrate,Delta,Velocity
3.37,8.99346957782453,23.5005784044217,0.879811216351332,-0.0980251292812709,0.00517980303277385,0.134182493763129,3
3.375,9.00235021380635,23.5126670066797,0.879811216351332,-0.0979992435811985,0.0051744352136112,0.134143843657377,3
3.38,9.01123105135346,23.5247554608595,0.883278449621225,-0.0979733853460268,0.0051688166305198,0.134105193551624,3
3.385,9.02007011891281,23.5368744907166,0.883278449621225,-0.09794754251631,0.00516829641632406,0.134068560739529,3
3.39,9.02890937799521,23.5489933808832,0.886743670806321,-0.0979217025702157,0.00516766313170443,0.134031927927433,3
3.395,9.03770676954247,23.5611426978171,0.886743670806321,-0.0978958360482438,0.0051789804634933,0.133999842495373,3
3.4,9.04650432925542,23.5732918929795,0.890206984948365,-0.0978699124196419,0.00519050669037762,0.133967757063313,3
3.405,9.05525994318937,23.5854713521068,0.890206984948365,-0.0978439678089765,0.00518730764431689,0.133930040318042,3
3.41,9.06401575529143,23.5976506687719,0.893668628795161,-0.0978180396419717,0.00518392896038502,0.13389232357277,3
3.415,9.072729546514,23.6098600849138,0.893668628795161,-0.0977921120142732,0.00518712173049074,0.13385715217483,3
3.42,9.0814435229832,23.622069368844,0.897128309215661,-0.097766168429182,0.00519031216838046,0.13382198077689,3
3.425,9.09011538056262,23.6343086043642,0.897128309215661,-0.0977401781232937,0.00520586539024448,0.133791469698847,3
3.43,9.09878739923353,23.6465477257448,0.900586158735215,-0.0977141092261462,0.00522174992154944,0.133760958620804,3
3.435,9.10741722222306,23.6588166358498,0.900586158735215,-0.0976879990763726,0.00522229787024158,0.13372453888518,3
3.44,9.11604723796405,23.6710854103732,0.904042419970956,-0.0976618863687639,0.00522277309295421,0.133688119149555,3
3.445,9.12463498521018,23.6833838085304,0.904042419970956,-0.0976357561352445,0.00522933571358954,0.133654021316879,3
3.45,9.13322291335051,23.6956820803704,0.9074967853627,-0.0976095928588869,0.00523599075172796,0.133619923484203,3
3.455,9.14176847710178,23.7080098271301,0.9074967853627,-0.0975833666746065,0.00525455203997404,0.133590277554903,3
3.46,9.15031419850277,23.7203374646058,0.910949375798475,-0.0975570466511423,0.00527352791795282,0.133560631625604,3
3.465,9.158817481053,23.7326944134957,0.910949375798475,-0.0975306709722401,0.00527674362958024,0.133524885432064,3
3.47,9.16732095414042,23.7450512312675,0.914400423037285,-0.0975042792156133,0.00527995926075074,0.133489139238524,3
3.475,9.17578191794809,23.7574371947521,0.914400423037285,-0.0974778571635488,0.00528888750562015,0.133455545806789,3
3.48,9.18424306123631,23.76982303563,0.917849609554225,-0.0974513900828324,0.00529797143611821,0.133421952375054,3
3.485,9.1926616315329,23.7822378523486,0.917849609554225,-0.0974249226326949,0.00528895463488532,0.13338147578124,3
3.49,9.20108041858544,23.7946525220807,0.921297047428292,-0.0973985010747075,0.00527961384132436,0.133340999187426,3
3.495,9.20945656840516,23.8070959988534,0.921297047428292,-0.097372112906863,0.00527562311931049,0.13330266302866,3
3.5,9.21783292398957,23.819539337116,0.924742378394863,-0.0973457451445893,0.00527145128486116,0.133264326869894,3
